date,agency_cd,site_no,CFS,status
1991-07-22,USGS,06043500,888,A
1991-07-23,USGS,06043500,875,A
1991-07-24,USGS,06043500,870,A
1991-07-25,USGS,06043500,855,A
1991-07-26,USGS,06043500,906,A
1991-07-27,USGS,06043500,824,A
1991-07-28,USGS,06043500,781,A
1991-07-29,USGS,06043500,754,A
1991-07-30,USGS,06043500,735,A
1991-07-31,USGS,06043500,721,A
1991-08-01,USGS,06043500,718,A
1991-08-02,USGS,06043500,722,A
1991-08-03,USGS,06043500,690,A
1991-08-04,USGS,06043500,677,A
1991-08-05,USGS,06043500,691,A
1991-08-06,USGS,06043500,697,A
1991-08-07,USGS,06043500,682,A
1991-08-08,USGS,06043500,647,A
1991-08-09,USGS,06043500,625,A
1991-08-10,USGS,06043500,610,A
1991-08-11,USGS,06043500,596,A
1991-08-12,USGS,06043500,584,A
1991-08-13,USGS,06043500,575,A
1991-08-14,USGS,06043500,566,A
1991-08-15,USGS,06043500,570,A
1991-08-16,USGS,06043500,560,A
1991-08-17,USGS,06043500,551,A
1991-08-18,USGS,06043500,594,A
1991-08-19,USGS,06043500,553,A
1991-08-20,USGS,06043500,546,A
1991-08-21,USGS,06043500,527,A
1991-08-22,USGS,06043500,522,A
1991-08-23,USGS,06043500,538,A
1991-08-24,USGS,06043500,526,A
1991-08-25,USGS,06043500,503,A
1991-08-26,USGS,06043500,517,A
1991-08-27,USGS,06043500,602,A
1991-08-28,USGS,06043500,617,A
1991-08-29,USGS,06043500,555,A
1991-08-30,USGS,06043500,515,A
1991-08-31,USGS,06043500,501,A
1991-09-01,USGS,06043500,490,A
1991-09-02,USGS,06043500,492,A
1991-09-03,USGS,06043500,480,A
1991-09-04,USGS,06043500,474,A
1991-09-05,USGS,06043500,470,A
1991-09-06,USGS,06043500,465,A
1991-09-07,USGS,06043500,463,A
1991-09-08,USGS,06043500,504,A
1991-09-09,USGS,06043500,564,A
1991-09-10,USGS,06043500,540,A
1991-09-11,USGS,06043500,539,A
1991-09-12,USGS,06043500,501,A
1991-09-13,USGS,06043500,482,A
1991-09-14,USGS,06043500,648,A
1991-09-15,USGS,06043500,636,A
1991-09-16,USGS,06043500,583,A
1991-09-17,USGS,06043500,567,A
1991-09-18,USGS,06043500,542,A
1991-09-19,USGS,06043500,520,A
1991-09-20,USGS,06043500,512,A
1991-09-21,USGS,06043500,507,A
1991-09-22,USGS,06043500,495,A
1991-09-23,USGS,06043500,485,A
1991-09-24,USGS,06043500,477,A
1991-09-25,USGS,06043500,469,A
1991-09-26,USGS,06043500,462,A
1991-09-27,USGS,06043500,457,A
1991-09-28,USGS,06043500,458,A
1991-09-29,USGS,06043500,472,A
1991-09-30,USGS,06043500,462,A
1991-10-01,USGS,06043500,438,A
1991-10-02,USGS,06043500,432,A
1991-10-03,USGS,06043500,433,A
1991-10-04,USGS,06043500,440,A
1991-10-05,USGS,06043500,427,A
1991-10-06,USGS,06043500,434,A
1991-10-07,USGS,06043500,431,A
1991-10-08,USGS,06043500,424,A
1991-10-09,USGS,06043500,418,A
1991-10-10,USGS,06043500,415,A
1991-10-11,USGS,06043500,413,A
1991-10-12,USGS,06043500,410,A
1991-10-13,USGS,06043500,405,A
1991-10-14,USGS,06043500,403,A
1991-10-15,USGS,06043500,402,A
1991-10-16,USGS,06043500,398,A
1991-10-17,USGS,06043500,394,A
1991-10-18,USGS,06043500,391,A
1991-10-19,USGS,06043500,394,A
1991-10-20,USGS,06043500,390,A
1991-10-21,USGS,06043500,397,A
1991-10-22,USGS,06043500,409,A
1991-10-23,USGS,06043500,431,A
1991-10-24,USGS,06043500,395,A
1991-10-25,USGS,06043500,407,A
1991-10-26,USGS,06043500,418,A
1991-10-27,USGS,06043500,423,A
1991-10-28,USGS,06043500,349,A
1991-10-29,USGS,06043500,333,A
1991-10-30,USGS,06043500,299,A
1991-10-31,USGS,06043500,361,A
1991-11-01,USGS,06043500,361,A
1991-11-02,USGS,06043500,288,A
1991-11-03,USGS,06043500,291,A
1991-11-04,USGS,06043500,316,A
1991-11-05,USGS,06043500,367,A
1991-11-06,USGS,06043500,392,A
1991-11-07,USGS,06043500,373,A
1991-11-08,USGS,06043500,369,A
1991-11-09,USGS,06043500,425,A
1991-11-10,USGS,06043500,424,A
1991-11-11,USGS,06043500,396,A
1991-11-12,USGS,06043500,403,A
1991-11-13,USGS,06043500,420,A
1991-11-14,USGS,06043500,413,A
1991-11-15,USGS,06043500,342,A
1991-11-16,USGS,06043500,332,A
1991-11-17,USGS,06043500,378,A
1991-11-18,USGS,06043500,403,A
1991-11-19,USGS,06043500,378,A
1991-11-20,USGS,06043500,369,A
1991-11-21,USGS,06043500,371,A
1991-11-22,USGS,06043500,355,A
1991-11-23,USGS,06043500,287,A
1991-11-24,USGS,06043500,350,A
1991-11-25,USGS,06043500,364,A
1991-11-26,USGS,06043500,366,A
1991-11-27,USGS,06043500,369,A
1991-11-28,USGS,06043500,344,A
1991-11-29,USGS,06043500,337,A
1991-11-30,USGS,06043500,276,A
1991-12-01,USGS,06043500,289,A
1991-12-02,USGS,06043500,318,A
1991-12-03,USGS,06043500,316,A
1991-12-04,USGS,06043500,317,A
1991-12-05,USGS,06043500,320,A
1991-12-06,USGS,06043500,343,A
1991-12-07,USGS,06043500,354,A
1991-12-08,USGS,06043500,315,A
1991-12-09,USGS,06043500,315,A
1991-12-10,USGS,06043500,313,A
1991-12-11,USGS,06043500,275,A
1991-12-12,USGS,06043500,295,A
1991-12-13,USGS,06043500,314,A
1991-12-14,USGS,06043500,293,A
1991-12-15,USGS,06043500,284,A
1991-12-16,USGS,06043500,291,A
1991-12-17,USGS,06043500,287,A
1991-12-18,USGS,06043500,311,A
1991-12-19,USGS,06043500,324,A
1991-12-20,USGS,06043500,293,A
1991-12-21,USGS,06043500,272,A
1991-12-22,USGS,06043500,303,A
1991-12-23,USGS,06043500,298,A
1991-12-24,USGS,06043500,311,A
1991-12-25,USGS,06043500,318,A
1991-12-26,USGS,06043500,312,A
1991-12-27,USGS,06043500,304,A
1991-12-28,USGS,06043500,306,A
1991-12-29,USGS,06043500,316,A
1991-12-30,USGS,06043500,319,A
1991-12-31,USGS,06043500,322,A
1992-01-01,USGS,06043500,305,A
1992-01-02,USGS,06043500,312,A
1992-01-03,USGS,06043500,312,A
1992-01-04,USGS,06043500,310,A
1992-01-05,USGS,06043500,321,A
1992-01-06,USGS,06043500,334,A
1992-01-07,USGS,06043500,341,A
1992-01-08,USGS,06043500,324,A
1992-01-09,USGS,06043500,311,A
1992-01-10,USGS,06043500,313,A
1992-01-11,USGS,06043500,305,A
1992-01-12,USGS,06043500,319,A
1992-01-13,USGS,06043500,314,A
1992-01-14,USGS,06043500,320,A
1992-01-15,USGS,06043500,303,A
1992-01-16,USGS,06043500,310,A
1992-01-17,USGS,06043500,306,A
1992-01-18,USGS,06043500,284,A
1992-01-19,USGS,06043500,294,A
1992-01-20,USGS,06043500,300,A
1992-01-21,USGS,06043500,306,A
1992-01-22,USGS,06043500,311,A
1992-01-23,USGS,06043500,316,A
1992-01-24,USGS,06043500,315,A
1992-01-25,USGS,06043500,313,A
1992-01-26,USGS,06043500,317,A
1992-01-27,USGS,06043500,311,A
1992-01-28,USGS,06043500,315,A
1992-01-29,USGS,06043500,314,A
1992-01-30,USGS,06043500,315,A
1992-01-31,USGS,06043500,309,A
1992-02-01,USGS,06043500,306,A
1992-02-02,USGS,06043500,303,A
1992-02-03,USGS,06043500,296,A
1992-02-04,USGS,06043500,287,A
1992-02-05,USGS,06043500,291,A
1992-02-06,USGS,06043500,290,A
1992-02-07,USGS,06043500,291,A
1992-02-08,USGS,06043500,305,A
1992-02-09,USGS,06043500,317,A
1992-02-10,USGS,06043500,320,A
1992-02-11,USGS,06043500,324,A
1992-02-12,USGS,06043500,318,A
1992-02-13,USGS,06043500,321,A
1992-02-14,USGS,06043500,326,A
1992-02-15,USGS,06043500,321,A
1992-02-16,USGS,06043500,328,A
1992-02-17,USGS,06043500,321,A
1992-02-18,USGS,06043500,297,A
1992-02-19,USGS,06043500,319,A
1992-02-20,USGS,06043500,327,A
1992-02-21,USGS,06043500,329,A
1992-02-22,USGS,06043500,329,A
1992-02-23,USGS,06043500,323,A
1992-02-24,USGS,06043500,308,A
1992-02-25,USGS,06043500,312,A
1992-02-26,USGS,06043500,312,A
1992-02-27,USGS,06043500,309,A
1992-02-28,USGS,06043500,318,A
1992-02-29,USGS,06043500,330,A
1992-03-01,USGS,06043500,337,A
1992-03-02,USGS,06043500,342,A
1992-03-03,USGS,06043500,344,A
1992-03-04,USGS,06043500,348,A
1992-03-05,USGS,06043500,350,A
1992-03-06,USGS,06043500,349,A
1992-03-07,USGS,06043500,345,A
1992-03-08,USGS,06043500,345,A
1992-03-09,USGS,06043500,325,A
1992-03-10,USGS,06043500,313,A
1992-03-11,USGS,06043500,324,A
1992-03-12,USGS,06043500,331,A
1992-03-13,USGS,06043500,333,A
1992-03-14,USGS,06043500,343,A
1992-03-15,USGS,06043500,346,A
1992-03-16,USGS,06043500,364,A
1992-03-17,USGS,06043500,369,A
1992-03-18,USGS,06043500,368,A
1992-03-19,USGS,06043500,343,A
1992-03-20,USGS,06043500,337,A
1992-03-21,USGS,06043500,329,A
1992-03-22,USGS,06043500,308,A
1992-03-23,USGS,06043500,319,A
1992-03-24,USGS,06043500,335,A
1992-03-25,USGS,06043500,328,A
1992-03-26,USGS,06043500,329,A
1992-03-27,USGS,06043500,345,A
1992-03-28,USGS,06043500,347,A
1992-03-29,USGS,06043500,346,A
1992-03-30,USGS,06043500,358,A
1992-03-31,USGS,06043500,370,A
1992-04-01,USGS,06043500,373,A
1992-04-02,USGS,06043500,396,A
1992-04-03,USGS,06043500,437,A
1992-04-04,USGS,06043500,497,A
1992-04-05,USGS,06043500,507,A
1992-04-06,USGS,06043500,436,A
1992-04-07,USGS,06043500,397,A
1992-04-08,USGS,06043500,430,A
1992-04-09,USGS,06043500,410,A
1992-04-10,USGS,06043500,468,A
1992-04-11,USGS,06043500,445,A
1992-04-12,USGS,06043500,431,A
1992-04-13,USGS,06043500,491,A
1992-04-14,USGS,06043500,586,A
1992-04-15,USGS,06043500,649,A
1992-04-16,USGS,06043500,689,A
1992-04-17,USGS,06043500,741,A
1992-04-18,USGS,06043500,749,A
1992-04-19,USGS,06043500,668,A
1992-04-20,USGS,06043500,606,A
1992-04-21,USGS,06043500,645,A
1992-04-22,USGS,06043500,718,A
1992-04-23,USGS,06043500,722,A
1992-04-24,USGS,06043500,647,A
1992-04-25,USGS,06043500,654,A
1992-04-26,USGS,06043500,694,A
1992-04-27,USGS,06043500,882,A
1992-04-28,USGS,06043500,1140,A
1992-04-29,USGS,06043500,1310,A
1992-04-30,USGS,06043500,1730,A
1992-05-01,USGS,06043500,1610,A
1992-05-02,USGS,06043500,1430,A
1992-05-03,USGS,06043500,1420,A
1992-05-04,USGS,06043500,1520,A
1992-05-05,USGS,06043500,1680,A
1992-05-06,USGS,06043500,1900,A
1992-05-07,USGS,06043500,2180,A
1992-05-08,USGS,06043500,2420,A
1992-05-09,USGS,06043500,2560,A
1992-05-10,USGS,06043500,2020,A
1992-05-11,USGS,06043500,1750,A
1992-05-12,USGS,06043500,1570,A
1992-05-13,USGS,06043500,1470,A
1992-05-14,USGS,06043500,1420,A
1992-05-15,USGS,06043500,1560,A
1992-05-16,USGS,06043500,1640,A
1992-05-17,USGS,06043500,1600,A
1992-05-18,USGS,06043500,1870,A
1992-05-19,USGS,06043500,2120,A
1992-05-20,USGS,06043500,2290,A
1992-05-21,USGS,06043500,2310,A
1992-05-22,USGS,06043500,2030,A
1992-05-23,USGS,06043500,2030,A
1992-05-24,USGS,06043500,2100,A
1992-05-25,USGS,06043500,2110,A
1992-05-26,USGS,06043500,2100,A
1992-05-27,USGS,06043500,2920,A
1992-05-28,USGS,06043500,2290,A
1992-05-29,USGS,06043500,2020,A
1992-05-30,USGS,06043500,1900,A
1992-05-31,USGS,06043500,1760,A
1992-06-01,USGS,06043500,1650,A
1992-06-02,USGS,06043500,1640,A
1992-06-03,USGS,06043500,1660,A
1992-06-04,USGS,06043500,1530,A
1992-06-05,USGS,06043500,1550,A
1992-06-06,USGS,06043500,1410,A
1992-06-07,USGS,06043500,1350,A
1992-06-08,USGS,06043500,1320,A
1992-06-09,USGS,06043500,1310,A
1992-06-10,USGS,06043500,1320,A
1992-06-11,USGS,06043500,1350,A
1992-06-12,USGS,06043500,1370,A
1992-06-13,USGS,06043500,1360,A
1992-06-14,USGS,06043500,1280,A
1992-06-15,USGS,06043500,1600,A
1992-06-16,USGS,06043500,2330,A
1992-06-17,USGS,06043500,3330,A
1992-06-18,USGS,06043500,3080,A
1992-06-19,USGS,06043500,2730,A
1992-06-20,USGS,06043500,2430,A
1992-06-21,USGS,06043500,2180,A
1992-06-22,USGS,06043500,2020,A
1992-06-23,USGS,06043500,1920,A
1992-06-24,USGS,06043500,1820,A
1992-06-25,USGS,06043500,1800,A
1992-06-26,USGS,06043500,1700,A
1992-06-27,USGS,06043500,1640,A
1992-06-28,USGS,06043500,1510,A
1992-06-29,USGS,06043500,1620,A
1992-06-30,USGS,06043500,1610,A
1992-07-01,USGS,06043500,1720,A
1992-07-02,USGS,06043500,1600,A
1992-07-03,USGS,06043500,1520,A
1992-07-04,USGS,06043500,1560,A
1992-07-05,USGS,06043500,1540,A
1992-07-06,USGS,06043500,1410,A
1992-07-07,USGS,06043500,1340,A
1992-07-08,USGS,06043500,1280,A
1992-07-09,USGS,06043500,1300,A
1992-07-10,USGS,06043500,1200,A
1992-07-11,USGS,06043500,1210,A
1992-07-12,USGS,06043500,1260,A
1992-07-13,USGS,06043500,1190,A
1992-07-14,USGS,06043500,1100,A
1992-07-15,USGS,06043500,1050,A
1992-07-16,USGS,06043500,995,A
1992-07-17,USGS,06043500,955,A
1992-07-18,USGS,06043500,923,A
1992-07-19,USGS,06043500,916,A
1992-07-20,USGS,06043500,919,A
1992-07-21,USGS,06043500,927,A
1992-07-22,USGS,06043500,930,A
1992-07-23,USGS,06043500,863,A
1992-07-24,USGS,06043500,811,A
1992-07-25,USGS,06043500,790,A
1992-07-26,USGS,06043500,764,A
1992-07-27,USGS,06043500,737,A
1992-07-28,USGS,06043500,721,A
1992-07-29,USGS,06043500,705,A
1992-07-30,USGS,06043500,696,A
1992-07-31,USGS,06043500,676,A
1992-08-01,USGS,06043500,658,A
1992-08-02,USGS,06043500,646,A
1992-08-03,USGS,06043500,632,A
1992-08-04,USGS,06043500,636,A
1992-08-05,USGS,06043500,614,A
1992-08-06,USGS,06043500,599,A
1992-08-07,USGS,06043500,589,A
1992-08-08,USGS,06043500,577,A
1992-08-09,USGS,06043500,569,A
1992-08-10,USGS,06043500,553,A
1992-08-11,USGS,06043500,543,A
1992-08-12,USGS,06043500,536,A
1992-08-13,USGS,06043500,528,A
1992-08-14,USGS,06043500,520,A
1992-08-15,USGS,06043500,514,A
1992-08-16,USGS,06043500,535,A
1992-08-17,USGS,06043500,522,A
1992-08-18,USGS,06043500,520,A
1992-08-19,USGS,06043500,501,A
1992-08-20,USGS,06043500,498,A
1992-08-21,USGS,06043500,516,A
1992-08-22,USGS,06043500,504,A
1992-08-23,USGS,06043500,503,A
1992-08-24,USGS,06043500,534,A
1992-08-25,USGS,06043500,522,A
1992-08-26,USGS,06043500,506,A
1992-08-27,USGS,06043500,490,A
1992-08-28,USGS,06043500,474,A
1992-08-29,USGS,06043500,466,A
1992-08-30,USGS,06043500,464,A
1992-08-31,USGS,06043500,463,A
1992-09-01,USGS,06043500,469,A
1992-09-02,USGS,06043500,455,A
1992-09-03,USGS,06043500,441,A
1992-09-04,USGS,06043500,503,A
1992-09-05,USGS,06043500,567,A
1992-09-06,USGS,06043500,602,A
1992-09-07,USGS,06043500,572,A
1992-09-08,USGS,06043500,529,A
1992-09-09,USGS,06043500,512,A
1992-09-10,USGS,06043500,491,A
1992-09-11,USGS,06043500,475,A
1992-09-12,USGS,06043500,509,A
1992-09-13,USGS,06043500,577,A
1992-09-14,USGS,06043500,514,A
1992-09-15,USGS,06043500,493,A
1992-09-16,USGS,06043500,476,A
1992-09-17,USGS,06043500,460,A
1992-09-18,USGS,06043500,455,A
1992-09-19,USGS,06043500,450,A
1992-09-20,USGS,06043500,446,A
1992-09-21,USGS,06043500,452,A
1992-09-22,USGS,06043500,440,A
1992-09-23,USGS,06043500,431,A
1992-09-24,USGS,06043500,444,A
1992-09-25,USGS,06043500,479,A
1992-09-26,USGS,06043500,471,A
1992-09-27,USGS,06043500,459,A
1992-09-28,USGS,06043500,450,A
1992-09-29,USGS,06043500,444,A
1992-09-30,USGS,06043500,439,A
1992-10-01,USGS,06043500,434,A
1992-10-02,USGS,06043500,432,A
1992-10-03,USGS,06043500,430,A
1992-10-04,USGS,06043500,501,A
1992-10-05,USGS,06043500,527,A
1992-10-06,USGS,06043500,507,A
1992-10-07,USGS,06043500,461,A
1992-10-08,USGS,06043500,456,A
1992-10-09,USGS,06043500,472,A
1992-10-10,USGS,06043500,455,A
1992-10-11,USGS,06043500,464,A
1992-10-12,USGS,06043500,473,A
1992-10-13,USGS,06043500,483,A
1992-10-14,USGS,06043500,471,A
1992-10-15,USGS,06043500,451,A
1992-10-16,USGS,06043500,426,A
1992-10-17,USGS,06043500,452,A
1992-10-18,USGS,06043500,429,A
1992-10-19,USGS,06043500,430,A
1992-10-20,USGS,06043500,424,A
1992-10-21,USGS,06043500,421,A
1992-10-22,USGS,06043500,429,A
1992-10-23,USGS,06043500,422,A
1992-10-24,USGS,06043500,412,A
1992-10-25,USGS,06043500,417,A
1992-10-26,USGS,06043500,407,A
1992-10-27,USGS,06043500,407,A
1992-10-28,USGS,06043500,395,A
1992-10-29,USGS,06043500,419,A
1992-10-30,USGS,06043500,431,A
1992-10-31,USGS,06043500,420,A
1992-11-01,USGS,06043500,408,A
1992-11-02,USGS,06043500,407,A
1992-11-03,USGS,06043500,392,A
1992-11-04,USGS,06043500,343,A
1992-11-05,USGS,06043500,403,A
1992-11-06,USGS,06043500,398,A
1992-11-07,USGS,06043500,413,A
1992-11-08,USGS,06043500,412,A
1992-11-09,USGS,06043500,405,A
1992-11-10,USGS,06043500,372,A
1992-11-11,USGS,06043500,323,A
1992-11-12,USGS,06043500,357,A
1992-11-13,USGS,06043500,388,A
1992-11-14,USGS,06043500,394,A
1992-11-15,USGS,06043500,390,A
1992-11-16,USGS,06043500,381,A
1992-11-17,USGS,06043500,366,A
1992-11-18,USGS,06043500,391,A
1992-11-19,USGS,06043500,357,A
1992-11-20,USGS,06043500,364,A
1992-11-21,USGS,06043500,301,A
1992-11-22,USGS,06043500,345,A
1992-11-23,USGS,06043500,336,A
1992-11-24,USGS,06043500,288,A
1992-11-25,USGS,06043500,217,A
1992-11-26,USGS,06043500,197,A
1992-11-27,USGS,06043500,238,A
1992-11-28,USGS,06043500,307,A
1992-11-29,USGS,06043500,286,A
1992-11-30,USGS,06043500,275,A
1992-12-01,USGS,06043500,289,A
1992-12-02,USGS,06043500,289,A
1992-12-03,USGS,06043500,288,A
1992-12-04,USGS,06043500,253,A
1992-12-05,USGS,06043500,240,A:e
1992-12-06,USGS,06043500,260,A:e
1992-12-07,USGS,06043500,290,A:e
1992-12-08,USGS,06043500,323,A
1992-12-09,USGS,06043500,327,A
1992-12-10,USGS,06043500,309,A
1992-12-11,USGS,06043500,315,A
1992-12-12,USGS,06043500,311,A
1992-12-13,USGS,06043500,284,A
1992-12-14,USGS,06043500,285,A
1992-12-15,USGS,06043500,299,A
1992-12-16,USGS,06043500,298,A
1992-12-17,USGS,06043500,295,A
1992-12-18,USGS,06043500,280,A:e
1992-12-19,USGS,06043500,290,A:e
1992-12-20,USGS,06043500,303,A
1992-12-21,USGS,06043500,313,A
1992-12-22,USGS,06043500,327,A
1992-12-23,USGS,06043500,311,A
1992-12-24,USGS,06043500,308,A
1992-12-25,USGS,06043500,299,A
1992-12-26,USGS,06043500,300,A
1992-12-27,USGS,06043500,308,A
1992-12-28,USGS,06043500,270,A:e
1992-12-29,USGS,06043500,240,A:e
1992-12-30,USGS,06043500,220,A:e
1992-12-31,USGS,06043500,230,A:e
1993-01-01,USGS,06043500,250,A:e
1993-01-02,USGS,06043500,270,A:e
1993-01-03,USGS,06043500,283,A
1993-01-04,USGS,06043500,270,A:e
1993-01-05,USGS,06043500,260,A:e
1993-01-06,USGS,06043500,268,A
1993-01-07,USGS,06043500,265,A
1993-01-08,USGS,06043500,260,A:e
1993-01-09,USGS,06043500,250,A:e
1993-01-10,USGS,06043500,240,A:e
1993-01-11,USGS,06043500,250,A:e
1993-01-12,USGS,06043500,240,A:e
1993-01-13,USGS,06043500,230,A:e
1993-01-14,USGS,06043500,240,A:e
1993-01-15,USGS,06043500,250,A:e
1993-01-16,USGS,06043500,260,A:e
1993-01-17,USGS,06043500,250,A:e
1993-01-18,USGS,06043500,270,A:e
1993-01-19,USGS,06043500,280,A
1993-01-20,USGS,06043500,307,A
1993-01-21,USGS,06043500,307,A
1993-01-22,USGS,06043500,287,A
1993-01-23,USGS,06043500,278,A
1993-01-24,USGS,06043500,269,A
1993-01-25,USGS,06043500,280,A:e
1993-01-26,USGS,06043500,290,A:e
1993-01-27,USGS,06043500,280,A:e
1993-01-28,USGS,06043500,269,A
1993-01-29,USGS,06043500,269,A
1993-01-30,USGS,06043500,263,A
1993-01-31,USGS,06043500,257,A
1993-02-01,USGS,06043500,260,A
1993-02-02,USGS,06043500,266,A
1993-02-03,USGS,06043500,263,A
1993-02-04,USGS,06043500,252,A
1993-02-05,USGS,06043500,251,A
1993-02-06,USGS,06043500,257,A
1993-02-07,USGS,06043500,260,A
1993-02-08,USGS,06043500,264,A
1993-02-09,USGS,06043500,264,A
1993-02-10,USGS,06043500,260,A:e
1993-02-11,USGS,06043500,260,A:e
1993-02-12,USGS,06043500,270,A:e
1993-02-13,USGS,06043500,280,A:e
1993-02-14,USGS,06043500,270,A:e
1993-02-15,USGS,06043500,262,A
1993-02-16,USGS,06043500,232,A
1993-02-17,USGS,06043500,210,A
1993-02-18,USGS,06043500,234,A
1993-02-19,USGS,06043500,265,A
1993-02-20,USGS,06043500,278,A
1993-02-21,USGS,06043500,287,A
1993-02-22,USGS,06043500,282,A
1993-02-23,USGS,06043500,276,A
1993-02-24,USGS,06043500,272,A
1993-02-25,USGS,06043500,270,A:e
1993-02-26,USGS,06043500,260,A:e
1993-02-27,USGS,06043500,260,A:e
1993-02-28,USGS,06043500,260,A:e
1993-03-01,USGS,06043500,258,A
1993-03-02,USGS,06043500,261,A
1993-03-03,USGS,06043500,265,A
1993-03-04,USGS,06043500,263,A
1993-03-05,USGS,06043500,252,A
1993-03-06,USGS,06043500,272,A
1993-03-07,USGS,06043500,286,A
1993-03-08,USGS,06043500,287,A
1993-03-09,USGS,06043500,291,A
1993-03-10,USGS,06043500,283,A
1993-03-11,USGS,06043500,282,A
1993-03-12,USGS,06043500,261,A
1993-03-13,USGS,06043500,263,A
1993-03-14,USGS,06043500,277,A
1993-03-15,USGS,06043500,289,A
1993-03-16,USGS,06043500,289,A
1993-03-17,USGS,06043500,290,A
1993-03-18,USGS,06043500,297,A
1993-03-19,USGS,06043500,300,A
1993-03-20,USGS,06043500,305,A
1993-03-21,USGS,06043500,299,A
1993-03-22,USGS,06043500,296,A
1993-03-23,USGS,06043500,329,A
1993-03-24,USGS,06043500,357,A
1993-03-25,USGS,06043500,380,A
1993-03-26,USGS,06043500,424,A
1993-03-27,USGS,06043500,451,A
1993-03-28,USGS,06043500,415,A
1993-03-29,USGS,06043500,398,A
1993-03-30,USGS,06043500,384,A
1993-03-31,USGS,06043500,357,A
1993-04-01,USGS,06043500,352,A
1993-04-02,USGS,06043500,384,A
1993-04-03,USGS,06043500,363,A
1993-04-04,USGS,06043500,373,A
1993-04-05,USGS,06043500,391,A
1993-04-06,USGS,06043500,361,A
1993-04-07,USGS,06043500,348,A
1993-04-08,USGS,06043500,351,A
1993-04-09,USGS,06043500,382,A
1993-04-10,USGS,06043500,361,A
1993-04-11,USGS,06043500,374,A
1993-04-12,USGS,06043500,354,A
1993-04-13,USGS,06043500,343,A
1993-04-14,USGS,06043500,343,A
1993-04-15,USGS,06043500,340,A
1993-04-16,USGS,06043500,353,A
1993-04-17,USGS,06043500,364,A
1993-04-18,USGS,06043500,382,A
1993-04-19,USGS,06043500,382,A
1993-04-20,USGS,06043500,374,A
1993-04-21,USGS,06043500,377,A
1993-04-22,USGS,06043500,430,A
1993-04-23,USGS,06043500,472,A
1993-04-24,USGS,06043500,445,A
1993-04-25,USGS,06043500,426,A
1993-04-26,USGS,06043500,447,A
1993-04-27,USGS,06043500,437,A
1993-04-28,USGS,06043500,444,A
1993-04-29,USGS,06043500,487,A
1993-04-30,USGS,06043500,559,A
1993-05-01,USGS,06043500,555,A
1993-05-02,USGS,06043500,586,A
1993-05-03,USGS,06043500,711,A
1993-05-04,USGS,06043500,1050,A
1993-05-05,USGS,06043500,995,A
1993-05-06,USGS,06043500,1050,A
1993-05-07,USGS,06043500,1310,A
1993-05-08,USGS,06043500,1160,A
1993-05-09,USGS,06043500,1030,A
1993-05-10,USGS,06043500,1050,A
1993-05-11,USGS,06043500,1410,A
1993-05-12,USGS,06043500,1970,A
1993-05-13,USGS,06043500,2540,A
1993-05-14,USGS,06043500,2940,A
1993-05-15,USGS,06043500,3610,A
1993-05-16,USGS,06043500,3880,A
1993-05-17,USGS,06043500,3770,A
1993-05-18,USGS,06043500,3810,A
1993-05-19,USGS,06043500,4060,A
1993-05-20,USGS,06043500,4450,A
1993-05-21,USGS,06043500,5290,A
1993-05-22,USGS,06043500,5490,A
1993-05-23,USGS,06043500,4620,A
1993-05-24,USGS,06043500,3790,A
1993-05-25,USGS,06043500,3590,A
1993-05-26,USGS,06043500,3870,A
1993-05-27,USGS,06043500,4400,A
1993-05-28,USGS,06043500,4640,A
1993-05-29,USGS,06043500,4880,A
1993-05-30,USGS,06043500,4580,A
1993-05-31,USGS,06043500,4460,A
1993-06-01,USGS,06043500,4580,A
1993-06-02,USGS,06043500,4550,A
1993-06-03,USGS,06043500,4020,A
1993-06-04,USGS,06043500,3380,A
1993-06-05,USGS,06043500,3120,A
1993-06-06,USGS,06043500,3490,A
1993-06-07,USGS,06043500,3660,A
1993-06-08,USGS,06043500,3970,A
1993-06-09,USGS,06043500,3540,A
1993-06-10,USGS,06043500,3590,A
1993-06-11,USGS,06043500,4520,A
1993-06-12,USGS,06043500,4290,A
1993-06-13,USGS,06043500,3510,A
1993-06-14,USGS,06043500,3250,A
1993-06-15,USGS,06043500,3850,A
1993-06-16,USGS,06043500,4020,A
1993-06-17,USGS,06043500,3700,A
1993-06-18,USGS,06043500,3260,A
1993-06-19,USGS,06043500,3330,A
1993-06-20,USGS,06043500,3680,A
1993-06-21,USGS,06043500,3760,A
1993-06-22,USGS,06043500,4160,A
1993-06-23,USGS,06043500,3410,A
1993-06-24,USGS,06043500,2870,A
1993-06-25,USGS,06043500,2530,A
1993-06-26,USGS,06043500,2440,A
1993-06-27,USGS,06043500,2690,A
1993-06-28,USGS,06043500,2900,A
1993-06-29,USGS,06043500,2870,A
1993-06-30,USGS,06043500,2440,A
1993-07-01,USGS,06043500,2260,A
1993-07-02,USGS,06043500,2190,A
1993-07-03,USGS,06043500,2570,A
1993-07-04,USGS,06043500,2560,A
1993-07-05,USGS,06043500,2490,A
1993-07-06,USGS,06043500,2470,A
